PC1,PC2,tSNE1,tSNE2,UMAP1,UMAP2,cluster
3.4199449313447774,0.43469521421113705,1.2097641,-20.007957,7.936843,1.048645,0
-1.6748468180540665,2.5413464485597994,-12.51505,31.845684,-1.737648,2.1634471,1
-1.3351249997032242,-0.42167212651809427,-3.6801589,-4.2585936,7.58991,3.825403,2
-1.6596665790502232,-1.2272325711525176,-0.92339665,-2.0595045,7.0514107,3.6908097,2
4.996090680916068,0.986673925977037,7.536669,-20.354464,8.400517,0.90695775,0
-0.4499762424276379,-2.1909277037834585,-4.4248176,-8.296293,7.7033753,3.3917174,3
-2.854920789456061,-1.7977953306193215,-1.0847064,10.434339,7.484141,5.576053,2
-2.890296867403708,5.749857308813575,-15.398884,31.207096,-1.8235868,2.6116357,1
0.09294612707365986,-1.2850551747615802,0.57005024,-4.0346556,7.1189775,3.446637,3
-0.4930792881872049,-0.9162594872275708,-0.6033883,-6.5402703,8.378413,3.504257,3
-2.4774868455412395,-2.419443530218776,3.1320076,-1.0942556,7.913301,4.9852514,2
1.2389102838103228,-2.3273869065465056,6.7509956,-14.548517,7.128583,1.9919114,3
4.726159740085846,-1.0699089260639738,5.239266,-32.69112,9.094052,-0.10892248,0
-3.212283011107114,-2.214459870974524,2.6794558,8.251359,6.717847,5.918141,2
3.328098607847411,0.33985299488268067,1.5103389,-33.790215,9.24097,-0.042472668,0
5.078327139506462,-0.411357151456138,1.101265,-25.889528,9.071756,0.67130214,0
0.4804669810257997,-2.0526937143483,3.596568,-13.845926,7.7450223,2.5656257,3
-2.236718662169417,3.9462508784211408,-14.903356,31.107601,-1.8906972,2.4906683,1
4.054431373126638,-0.2023163935057561,6.1550393,-28.793919,9.350889,-0.09632673,0
0.7207662254140145,-1.0960532405911343,-2.8210697,-18.844328,8.632311,2.388783,3
1.8758364793832651,-1.0319953391144177,7.4130864,-11.984144,7.3684916,2.1653967,3
2.748710736207337,-0.06361945727225074,-0.04525804,-28.002047,9.456091,1.1705399,0
-1.928029658322479,-1.9412100580869576,9.033347,-0.54061306,7.958063,5.1242733,2
3.696855232795727,0.06245343379761457,3.0717778,-23.899704,9.015506,1.0732757,0
0.5747913084716176,-1.8256654269433934,3.127304,-7.4704585,7.2455373,3.4711883,3
-2.931296121485415,-1.9356561279175495,4.1735153,8.720607,6.534662,5.9467835,2
-0.27716379379133904,-0.11857920441288314,-5.6641984,-12.3344345,8.504648,3.0571487,3
4.681956931041163,-0.4961768062572374,4.511183,-29.458694,8.877749,0.19395776,0
4.622019387185685,-1.0441136016200336,12.154215,-28.100979,8.100326,-0.10324052,0
-0.6978585922234843,-1.5864038475063222,6.687089,-0.25700134,7.917872,5.0877986,2
-2.2858312588232153,-1.8866547955709931,-2.275457,6.414068,6.4056945,4.6078615,2
-2.927727257476227,-2.389731481524121,7.584612,9.266389,6.9132977,4.8461204,2
1.5684192702101836,-1.8298130697224626,-2.4348862,-16.648388,8.207032,3.0895433,3
-3.001908951954653,-2.100350029436915,5.4726543,9.161561,6.6544394,5.8676195,2
-3.6187933736098206,-1.6688377155150043,-4.473471,5.9331903,7.192383,4.9998784,2
0.2867452373654338,-0.8045031393368659,-2.7983274,-13.84994,7.012713,2.4527826,3
-1.513459164241405,4.540988015886152,-8.82506,30.649857,-1.2591774,2.8629856,1
-1.305007040093538,-1.4656082865497067,12.330514,-2.510487,7.3544574,4.0422606,3
-3.1349641061750018,-2.7774639788860855,-7.4460917,4.571394,7.399382,4.623523,2
-2.2333656886791107,5.0383903918964155,-14.712719,28.709211,-1.5035648,2.2963371,1
3.886451695280035,-0.40164126965850466,8.859099,-19.038792,8.124874,1.0201963,0
4.309095756731078,1.0483380014368713,-0.9301639,-27.477654,9.416526,1.1693661,0
-1.6710785137243194,4.843179555168957,-13.006083,31.407701,-1.4947177,2.4586036,1
3.3548878117814054,-0.8210855351499754,8.94193,-19.508512,8.187707,1.2250369,0
3.797907503619155,0.70471312177066,2.4266636,-27.519041,9.337059,0.42873856,0
-0.9190218705843037,3.3224594559469147,-7.982613,27.123688,-0.3573893,2.0654716,1
-2.068151419882946,-3.4815873107559487,-2.3480828,-3.3381872,7.5558968,4.4728823,2
-2.0460192085699007,4.239336954566394,-14.069888,29.58905,-1.5916611,1.7267932,1
-1.6674066042841424,-0.34637653242630767,-5.2361565,7.402484,6.826106,4.1726346,2
-2.156203407509158,-2.146669612480867,2.5552697,0.6508598,8.028586,4.791847,2
-0.6232192603955801,-1.1615300284860888,10.470847,-11.709784,8.381496,2.7337298,3
-2.5861961577844514,-0.4684768576900916,1.9356018,15.7485,7.8204803,5.184653,2
0.2504100986425475,-0.9368318395017027,0.68578017,-12.006171,7.58311,2.5347867,3
2.724960589405832,0.28362445679424136,0.40441734,-22.267149,8.861722,1.2766919,0
-1.324077734513,-3.0938142595021896,-3.407371,-0.9800053,7.337613,4.7472568,2
-3.835746036888298,-1.884958674587242,1.7551106,2.8262064,7.8149633,5.6116157,2
0.5174488718764577,-0.8107446745661677,5.266176,-13.858603,7.222213,2.3996394,3
0.0015943328092281862,4.3726582450625635,-7.1312904,24.780432,-0.4996399,2.1467938,1
-2.124327141652539,-2.171687670707513,-0.094739564,6.1505837,6.5647874,4.693831,2
-2.55210411294846,2.8063741122728496,-13.55691,24.591812,-1.12618,1.5144446,1
